year_month,area_name_en,property_type_en,avg_meter_price,avg_actual_worth,avg_area,transactions_count,hotels,rooms,POIs,occupancy_rate,tourism_intensity,occupancy_rate_adjusted,tourism_activity
2019-12,eyal nasser,Building,21641.02,18750000.0,866.41,1,84,5400,84,0.608,1.0795329441996706,0.6273424120293599,46.258071945092496
2019-12,hadaeq sheikh mohammed bin rashid,Land,9781.907777777778,10798496.222222222,1157.2722222222224,9,98,6341,172,0.653,1.163114914727466,0.6956056157268141,69.00513746515756
2019-12,hadaeq sheikh mohammed bin rashid,Unit,13410.174020618557,1144484.206185567,93.34773195876288,97,98,6341,172,0.653,1.163114914727466,0.6956056157268141,69.00513746515756
2019-12,hadaeq sheikh mohammed bin rashid,Villa,6756.5401162790695,2654966.3488372094,393.9712790697674,86,98,6341,172,0.653,1.163114914727466,0.6956056157268141,69.00513746515756
2019-12,hessyan first,Land,4843.75,32479896.0,6705.52,1,107,7388,168,0.664,1.1224009201732892,0.6965096843980256,72.37745365324746
2019-12,hessyan first,Unit,7164.51,1252930.0,174.88,1,107,7388,168,0.664,1.1224009201732892,0.6965096843980256,72.37745365324746
2019-12,hessyan first,Villa,6356.38,605000.0,95.18,1,107,7388,168,0.664,1.1224009201732892,0.6965096843980256,72.37745365324746
2019-12,hor al anz,Building,12975.659999999998,15605000.0,1243.57,3,156,12488,100,0.622,1.1060783516099115,0.6483922938805461,75.5167463900051
2019-12,hor al anz,Villa,6671.286666666667,468325.6666666667,87.63,3,156,12488,100,0.622,1.1060783516099115,0.6483922938805461,75.5167463900051
2019-12,hor al anz east,Villa,3175.35,2950000.0,929.03,1,62,3817,161,0.649,1.1146720981938925,0.6787688766911345,48.07355312510552
2019-12,island 2,Land,16057.54,43450000.0,2765.0066666666667,3,149,13284,78,0.653,1.0932703709178382,0.6773622208837394,72.81249043692483
2019-12,island 2,Villa,21792.04,9867000.0,452.78,1,149,13284,78,0.653,1.0932703709178382,0.6773622208837394,72.81249043692483
2019-12,jabal ali first,Building,7452.95,16000000.0,2146.8,1,124,8109,157,0.665,1.165903447656725,0.7091303170766889,72.66948455894041
2019-12,jabal ali first,Land,1794.2183333333332,1076528.6666666667,600.0,6,124,8109,157,0.665,1.165903447656725,0.7091303170766889,72.66948455894041
2019-12,jabal ali first,Unit,7320.274691358025,551091.3580246913,79.95308641975308,81,124,8109,157,0.665,1.165903447656725,0.7091303170766889,72.66948455894041
2019-12,jabal ali first,Villa,6313.093333333333,2303312.208333333,410.12125,24,124,8109,157,0.665,1.165903447656725,0.7091303170766889,72.66948455894041
2019-12,jabal ali industrial first,Land,10248.776000000002,21640000.0,2070.514,5,131,10571,107,0.648,1.1548450484297024,0.6881358365529789,77.47684022989174
2019-12,jabal ali industrial second,Unit,10787.523333333333,580000.0,54.07,3,104,6582,197,0.751,1.1489036979001852,0.7957306708492156,74.29971057743248
2019-12,jabal ali industrial third,Land,9860.34,30000000.0,3042.49,1,96,5691,86,0.694,1.0070903539586389,0.695968282258918,54.37748131214857
2019-12,jumeirah first,Unit,20524.04,2989443.571428572,145.5507142857143,28,86,4652,194,0.629,1.2182388094762675,0.6839088844642289,48.67551979054952
2019-12,jumeirah first,Villa,14035.564074074073,6767876.543209877,518.9666666666667,81,86,4652,194,0.629,1.2182388094762675,0.6839088844642289,48.67551979054952
2019-12,jumeirah second,Land,12414.9225,6230250.0,516.5,4,94,5899,159,0.63,1.1699972456788847,0.6728393059110789,62.680285701094974
2019-12,madinat al mataar,Building,8949.66,28000000.0,3128.61,1,97,6515,187,0.713,1.1257548194805465,0.7488652745158518,70.17138087900801
2019-12,madinat al mataar,Unit,8134.403846153846,606486.5897435897,80.79666666666667,39,97,6515,187,0.713,1.1257548194805465,0.7488652745158518,70.17138087900801
2019-12,madinat al mataar,Villa,6818.554999999999,1219854.6666666667,190.6087777777778,90,97,6515,187,0.713,1.1257548194805465,0.7488652745158518,70.17138087900801
2019-12,madinat dubai almelaheyah,Land,13845.68,80423900.0,5808.59,1,68,5416,108,0.645,1.0600871347560632,0.6605024807670643,47.874511294125774
2019-12,madinat dubai almelaheyah,Unit,14880.415,1622554.6666666667,109.59833333333334,6,68,5416,108,0.645,1.0600871347560632,0.6605024807670643,47.874511294125774
2019-12,madinat hind 3,Land,1485.626,1697896.0,1139.244,5,58,3074,128,0.691,1.0312770909187912,0.6996449879299538,39.094987348278174
2019-12,madinat hind 4,Unit,10475.22,410000.0,39.14,1,132,7089,103,0.664,1.1336056350229118,0.6994856566620855,69.88474801875414
2019-12,mankhool,Building,21994.36,41000000.0,1910.78,2,68,4244,82,0.67,1.200116918551858,0.7236313341718981,47.66266003301286
2019-12,marsa dubai,Unit,96717.62010050252,11709829.306532664,129.8447989949749,398,143,13488,113,0.628,1.1027907642200674,0.653821039972081,81.03298430256343
2019-12,me'aisem first,Land,2968.51,7576500.0,2346.855,2,87,4851,184,0.555,1.2098150207281204,0.6015789346016427,51.54832840236576
2019-12,me'aisem first,Unit,8257.010327868853,637824.9016393443,80.19524590163934,61,87,4851,184,0.555,1.2098150207281204,0.6015789346016427,51.54832840236576
2019-12,me'aisem first,Villa,7902.644736842105,3870561.1578947366,456.8963157894737,19,87,4851,184,0.555,1.2098150207281204,0.6015789346016427,51.54832840236576
2019-12,mirdif,Building,200.8,3375000.0,16807.73,1,111,6727,98,0.668,1.2006259434504,0.7216072520899469,66.36991896439119
2019-12,mirdif,Unit,8836.82,1298242.857142857,147.1,7,111,6727,98,0.668,1.2006259434504,0.7216072520899469,66.36991896439119
2019-12,mirdif,Villa,4692.905555555556,5693988.888888889,1331.8366666666666,9,111,6727,98,0.668,1.2006259434504,0.7216072520899469,66.36991896439119
2019-12,muhaisanah first,Building,2152.75,3200000.0,1486.47,1,164,9669,106,0.676,1.1968384659954567,0.7292251212051716,75.93993928719881
2019-12,muhaisanah first,Land,369.98,3896875.0,18151.625,2,164,9669,106,0.676,1.1968384659954567,0.7292251212051716,75.93993928719881
2019-12,muhaisanah first,Villa,2527.41,3453397.5,1306.775,2,164,9669,106,0.676,1.1968384659954567,0.7292251212051716,75.93993928719881
2019-12,muhaisanah fourth,Building,24215.46,27000000.0,1114.99,1,76,4152,66,0.656,1.0923462022201382,0.6802316434625643,44.12071642047759
2019-12,muhaisanah third,Villa,2812.96,3920000.0,1393.55,1,78,4536,145,0.598,1.0932412637552655,0.6203033102902594,50.18599566185236
2019-12,nad al hamar,Land,8844.776666666667,25315000.0,2332.81,3,101,5508,147,0.639,1.1923337836168753,0.6881605150924733,60.5590824099765
2019-12,nad al hamar,Villa,716.6400000000001,998676.5,1393.55,2,101,5508,147,0.639,1.1923337836168753,0.6881605150924733,60.5590824099765
2019-12,nad al shiba first,Land,3677.545,1125525.0,302.095,2,125,7072,196,0.642,1.1607253304588765,0.6832742648618394,79.36118978823505
2019-12,nad al shiba first,Unit,7589.252,984570.0,129.83999999999995,5,125,7072,196,0.642,1.1607253304588765,0.6832742648618394,79.36118978823505
2019-12,nad al shiba first,Villa,11454.218,5357918.0,552.289,10,125,7072,196,0.642,1.1607253304588765,0.6832742648618394,79.36118978823505
2019-12,nad al shiba fourth,Building,3663.48,6800000.0,1856.16,1,143,9226,167,0.656,1.1605923367314512,0.6981394291583328,75.73381624630439
2019-12,nad al shiba fourth,Land,1805.3066666666664,2462094.0,1324.1,3,143,9226,167,0.656,1.1605923367314512,0.6981394291583328,75.73381624630439
2019-12,nad al shiba third,Land,2877.963333333333,1666666.6666666667,966.9866666666668,3,135,9085,181,0.634,1.1145489390333398,0.663049610938855,75.61858255007917
2019-12,nadd hessa,Building,11746.39,50256000.0,4278.42,1,84,5562,180,0.668,1.185063438707123,0.7174489508225433,57.22126498577753
2019-12,nadd hessa,Land,295830.11333333334,15868100.0,181.47333333333336,3,84,5562,180,0.668,1.185063438707123,0.7174489508225433,57.22126498577753
2019-12,nadd hessa,Unit,6171.451249999999,548151.9583333334,93.23916666666666,48,84,5562,180,0.668,1.185063438707123,0.7174489508225433,57.22126498577753
2019-12,nadd hessa,Villa,4412.483333333334,2345977.333333333,563.0566666666667,9,84,5562,180,0.668,1.185063438707123,0.7174489508225433,57.22126498577753
2019-12,naif,Building,30651.535,9250000.0,308.645,2,75,4320,108,0.706,1.189969569574614,0.759647406447871,51.69658063447508
2019-12,oud metha,Building,30778.23,80000000.0,2599.24,1,131,9344,183,0.67,1.052717126146631,0.6841281898072971,85.8097573996071
2019-12,palm jumeirah,Land,5211.88375,3382075.375,580.97,8,132,12096,186,0.612,1.1092968126028926,0.6387558597251881,74.93596901804476
2019-12,palm jumeirah,Unit,12593.300595238095,1647960.0476190476,155.93464285714285,84,132,12096,186,0.612,1.1092968126028926,0.6387558597251881,74.93596901804476
2019-12,palm jumeirah,Villa,18275.73833333333,16824987.333333332,766.8116666666666,6,132,12096,186,0.612,1.1092968126028926,0.6387558597251881,74.93596901804476
2019-12,ras al khor industrial first,Building,6071.82,6500000.0,1070.52,1,137,9489,156,0.635,1.0674328490632374,0.6521279436620624,76.12357354507692
2019-12,rega al buteen,Unit,8611.11,738403.0,85.75,1,132,10394,143,0.648,1.123493529323169,0.6800095228005654,76.02229795422019
2019-12,saih shuaib 1,Land,1097.777272727273,1014545.4545454546,928.3672727272728,11,81,4766,173,0.68,1.1468193651434355,0.7199348673190146,61.04715521367401
2019-12,um al sheif,Building,6730.35,21700000.0,3224.2,1,72,5524,153,0.692,1.151449417445429,0.7339211987488947,53.08911661822617
2019-12,um al sheif,Villa,5808.255,8150000.0,1506.75,2,72,5524,153,0.692,1.151449417445429,0.7339211987488947,53.08911661822617
2019-12,um ramool,Building,4229.79,44090903.333333336,10423.9,3,94,5913,172,0.612,1.0627642157067032,0.6273646800050009,58.90197488586245
2019-12,um suqaim first,Land,6034.645,21025113.0,3193.17,2,115,10354,86,0.669,1.1328595885816972,0.7045532259044622,71.01587153580796
2019-12,um suqaim third,Unit,16581.573125,2178468.75,138.6746875,32,127,9991,145,0.624,1.0867453853076543,0.6456516481727905,79.98998349722959
2019-12,wadi al safa 2,Unit,8243.991829268292,441980.512195122,61.25695121951219,82,73,4979,188,0.641,1.1909305781285178,0.6899546002321519,56.004492029020334
2019-12,wadi al safa 2,Villa,4824.259230769231,3400961.5384615385,687.1476923076923,13,73,4979,188,0.641,1.1909305781285178,0.6899546002321519,56.004492029020334
2019-12,wadi al safa 3,Land,2908.7,15000000.0,5156.95,1,167,13728,191,0.646,1.1446235659342558,0.6833707294374117,97.13124640226756
2019-12,wadi al safa 3,Unit,8229.408,736545.0,89.66600000000001,5,167,13728,191,0.646,1.1446235659342558,0.6833707294374117,97.13124640226756
2019-12,wadi al safa 3,Villa,3775.45,1827423.3333333333,509.1,3,167,13728,191,0.646,1.1446235659342558,0.6833707294374117,97.13124640226756
2019-12,wadi al safa 5,Land,5241.91625,3016776.6875,684.694375,16,163,13399,96,0.709,1.0898248263480457,0.7344743207523057,83.39486961263968
2019-12,wadi al safa 5,Unit,6453.597,568812.0,90.341,10,163,13399,96,0.709,1.0898248263480457,0.7344743207523057,83.39486961263968
2019-12,wadi al safa 5,Villa,7822.253518518519,1571958.672839506,239.87685185185188,162,163,13399,96,0.709,1.0898248263480457,0.7344743207523057,83.39486961263968
2019-12,wadi al safa 6,Villa,4566.7521875,2670638.28125,608.2015625,32,150,9928,92,0.702,1.135455496248451,0.740035903346565,74.4032833672609
2019-12,wadi al safa 7,Villa,5999.000869565217,1466196.9130434785,256.2995652173913,115,119,9785,117,0.646,1.176567436619798,0.6916250256225558,70.0641095156616
2019-12,wadi alshabak,Land,640.9125,787500.0,1256.54,4,55,2881,104,0.646,1.0431913545040474,0.6571606460038458,34.84743153788518
2019-12,warsan fourth,Building,16800.0,42000000.0,2500.0,1,103,7657,113,0.508,1.159790229556549,0.5404693746458907,58.31417278471215
2019-12,warsan fourth,Land,355750.49,36500000.0,102.6,2,103,7657,113,0.508,1.159790229556549,0.5404693746458907,58.31417278471215
2019-12,warsan fourth,Unit,7443.535714285715,340262.28571428574,46.21714285714285,7,103,7657,113,0.508,1.159790229556549,0.5404693746458907,58.31417278471215
2019-12,world islands,Land,1197.015,54535064.5,42834.990000000005,2,78,4332,108,0.644,1.092946015060152,0.6679428934794951,51.8890777372775
2019-12,world islands,Unit,28516.86666666667,1300000.0,44.86666666666667,3,78,4332,108,0.644,1.092946015060152,0.6679428934794951,51.8890777372775
2019-12,zaabeel second,Unit,20897.408,2594227.0857142857,127.39942857142856,35,140,11337,152,0.608,1.084431423334379,0.628533722154921,72.31462989220135
2020-01,abu hail,Land,2690.97,13388730.0,4975.42,1,67,5027,157,0.378,1.1620289692527588,0.4024987801510171,42.28755815042077
2020-01,abu hail,Villa,5144.26,920000.0,178.84,1,67,5027,157,0.378,1.1620289692527588,0.4024987801510171,42.28755815042077
2020-01,al aweer first,Building,334.0,3363724.0,10071.03,1,72,3458,150,0.3,1.1907859249681425,0.3228943109961771,35.68764454613123
2020-01,al aweer first,Land,936.2072,1052210.48,1133.48,25,72,3458,150,0.3,1.1907859249681425,0.3228943109961771,35.68764454613123
2020-01,al bada,Building,58124.52,13500000.0,232.26,2,117,7319,113,0.442,1.1899200694766932,0.4755778682834793,60.15581725822173
2020-01,al bada,Villa,7824.31,3650000.0,491.92,2,117,7319,113,0.442,1.1899200694766932,0.4755778682834793,60.15581725822173
2020-01,al baraha,Villa,2253.01,571454.0,253.64,1,158,14420,176,0.359,1.0586078176444171,0.3674160826137382,69.33724981898146
2020-01,al barsha first,Unit,12909.2925,1238408.0,98.0125,4,157,10616,145,0.339,1.1222390738516694,0.3555756184142863,59.95082644927823
2020-01,al barsha second,Land,538.19,750000.0,1393.55,1,130,9861,123,0.421,1.1333839397549523,0.443461855454734,60.667392112166176
2020-01,al barsha second,Villa,5476.52,6200000.0,1152.095,2,130,9861,123,0.421,1.1333839397549523,0.443461855454734,60.667392112166176
2020-01,al barsha south fifth,Building,22158.79,70878007.0,3198.64,1,129,10131,194,0.407,1.126277975759583,0.4275580544536601,69.29131548913921
2020-01,al barsha south fifth,Unit,15830.3796875,630700.46875,55.5615625,32,129,10131,194,0.407,1.126277975759583,0.4275580544536601,69.29131548913921
2020-01,al barsha south fifth,Villa,3969.985217391305,1498314.5652173914,485.06217391304347,23,129,10131,194,0.407,1.126277975759583,0.4275580544536601,69.29131548913921
2020-01,al barsha south fourth,Building,4413.655,7974030.0,2105.59,2,155,14057,119,0.419,1.1273317740933797,0.4403408053380505,65.67125135041633
2020-01,al barsha south fourth,Land,4920.853999999999,8887941.8,3183.0080000000003,5,155,14057,119,0.419,1.1273317740933797,0.4403408053380505,65.67125135041633
2020-01,al barsha south fourth,Unit,8886.528,617397.5739130435,90.55226086956522,115,155,14057,119,0.419,1.1273317740933797,0.4403408053380505,65.67125135041633
2020-01,al barsha south fourth,Villa,7328.954,1593688.3,272.296,10,155,14057,119,0.419,1.1273317740933797,0.4403408053380505,65.67125135041633
2020-01,al barsha third,Villa,1022.14,2100000.0,1762.9299999999998,2,90,6677,115,0.382,1.129338552403457,0.4017629308072482,46.394836334228806
2020-01,al barshaa south first,Building,2082.71,2546325.0,1222.6,1,160,11211,139,0.458,1.158076795246089,0.4869596688890836,70.24316136570454
2020-01,al barshaa south first,Land,672.4233333333333,750000.0,1115.3666666666666,3,160,11211,139,0.458,1.158076795246089,0.4869596688890836,70.24316136570454
2020-01,al barshaa south first,Villa,2001.47,2186865.0,1092.63,1,160,11211,139,0.458,1.158076795246089,0.4869596688890836,70.24316136570454
2020-01,al barshaa south second,Land,2223.9025,2193750.0,975.315,4,123,10395,196,0.442,1.1373914428850482,0.4662908071020765,63.43716058411607
2020-01,al barshaa south second,Unit,10102.478,685011.4,71.914,5,123,10395,196,0.442,1.1373914428850482,0.4662908071020765,63.43716058411607
2020-01,al barshaa south second,Villa,6637.52,1850000.0,295.025,2,123,10395,196,0.442,1.1373914428850482,0.4662908071020765,63.43716058411607
2020-01,al barshaa south third,Building,27190.03,41278000.0,1518.13,1,158,13954,151,0.391,1.1144868979682665,0.4089057508422368,68.23260121621756
2020-01,al barshaa south third,Land,365437.575,31731920.5,84.59,2,158,13954,151,0.391,1.1144868979682665,0.4089057508422368,68.23260121621756
2020-01,al barshaa south third,Unit,6802.013221757322,366617.1506276151,58.8379079497908,239,158,13954,151,0.391,1.1144868979682665,0.4089057508422368,68.23260121621756
2020-01,al dhagaya,Building,31404.1,6365038.5,157.585,2,88,6712,111,0.351,1.127882035549085,0.3689546377910915,45.75111727892933
2020-01,al garhoud,Villa,6222.905,5000000.0,817.5450000000001,2,83,3941,117,0.401,1.150764505874404,0.4251826267422544,38.54969616785846
2020-01,al goze first,Land,1081.5,1058290.5,1029.3000000000002,2,67,3924,199,0.435,1.1944223364257722,0.4688294865380844,34.73619390293863
2020-01,al goze first,Villa,3205.2650000000003,1200000.0,631.74,2,67,3924,199,0.435,1.1944223364257722,0.4688294865380844,34.73619390293863
2020-01,al goze fourth,Building,4294.12,37500000.0,8732.88,1,156,14142,173,0.3,1.1351281574948724,0.3162153788993847,43.87935713847646
2020-01,al goze fourth,Land,807.28,750000.0,929.05,1,156,14142,173,0.3,1.1351281574948724,0.3162153788993847,43.87935713847646
2020-01,al goze fourth,Unit,4159.165925925926,369319.8148148148,88.5488888888889,27,156,14142,173,0.3,1.1351281574948724,0.3162153788993847,43.87935713847646
2020-01,al goze industrial first,Building,1036.86,48125000.0,46414.34,1,49,2485,170,0.424,1.0509475776423869,0.4326407091681488,31.40676881386727
2020-01,al hebiah fifth,Land,35235.29,4904400.0,139.19,1,129,8079,194,0.35,1.1569694927274374,0.3719757289818412,62.98687722373956
2020-01,al hebiah fifth,Unit,9782.577954545455,531033.6590909091,57.86363636363637,44,129,8079,194,0.35,1.1569694927274374,0.3719757289818412,62.98687722373956
2020-01,al hebiah first,Unit,6823.505833333334,858466.4166666666,134.7575,12,124,8588,189,0.31,1.1450895144517843,0.3279910997920213,52.35016709998502
